transaction_id,timestamp,day_index,hour,sender_bank,receiver_bank,channel,amount,corridor_reliability,failed
c9d659a3-bb1f-4754-8295-e3c3d7515945,2025-02-01T03:10:48,31,3,Moniepoint,First Bank,ussd,54289.23,0.9034,0
94b5eddc-6dd3-4921-9926-efdb94ee00f2,2025-02-01T03:11:14,31,3,UBA,GTBank,card,2952.72,0.8411,0
897bcbde-62c9-4304-980d-abdc8894ce62,2025-02-01T03:15:55,31,3,Opay,First Bank,bank_transfer,37716.92,0.7,1
34271647-bd59-4e37-9b34-600fc038356e,2025-02-01T03:15:59,31,3,UBA,Zenith Bank,card,28059.76,0.78,0
c22acb06-2fd7-40ea-b262-e0725b937001,2025-02-01T03:18:08,31,3,Zenith Bank,Stanbic IBTC,mobile_money,28816.73,0.8266,1
ce388997-aa2e-4b3f-9147-636fb4978956,2025-02-01T03:20:35,31,3,Access Bank,GTBank,bank_transfer,25564.27,0.9461,0
ef0abbd0-dbae-449d-9527-b10285bb0541,2025-02-01T03:22:16,31,3,Kuda,First Bank,mobile_money,109940.28,0.9446,0
bd717da3-3581-4632-94f5-df7005d2d205,2025-02-01T03:22:32,31,3,First Bank,Access Bank,ussd,126030.33,0.8623,1
e17766b1-82ce-4e0c-903e-eaf204f73882,2025-02-01T03:23:44,31,3,Opay,Zenith Bank,bank_transfer,44014.47,0.7053,0
486246f7-8abc-47ec-800f-93c1c65934a8,2025-02-01T03:24:22,31,3,Fidelity Bank,GTBank,bank_transfer,313079.49,0.9687,0
1f3448b2-c123-41e6-9480-b27a0a8047d0,2025-02-01T03:29:54,31,3,First Bank,Access Bank,bank_transfer,25335.1,0.8623,0
83b5ad03-c4bd-43eb-a7cc-427447808b87,2025-02-01T03:32:10,31,3,Opay,UBA,card,126288.18,0.6327,1
d251cb5c-8c3d-4ed3-97d2-f38f54fc36d0,2025-02-01T03:35:03,31,3,Fidelity Bank,Zenith Bank,ussd,23291.35,0.7225,0
771f4a4e-5782-4b79-8bb1-6883a2a88330,2025-02-01T03:36:38,31,3,Moniepoint,First Bank,bank_transfer,11376.51,0.9034,0
8949527c-e85b-48da-8b21-42dd6cbe1954,2025-02-01T03:37:13,31,3,Zenith Bank,Fidelity Bank,mobile_money,20818.34,0.99,1
d030b472-a747-4c0d-9e84-cfe25a1bc302,2025-02-01T03:37:31,31,3,UBA,Stanbic IBTC,mobile_money,164243.97,0.99,0
45574625-3d64-416b-9ad8-f1a519b487d7,2025-02-01T03:37:39,31,3,Opay,GTBank,card,41752.82,0.8415,0
0186e4b5-b560-4bec-b02b-f68ff344cf2e,2025-02-01T03:40:40,31,3,Stanbic IBTC,Kuda,bank_transfer,48179.24,0.8171,0
3373912c-65c3-4fc3-8ec5-8f0bc8e5fad5,2025-02-01T03:42:56,31,3,Access Bank,Moniepoint,bank_transfer,10995.12,0.8831,0
f529c954-3e6c-4928-8e66-1f03159780d4,2025-02-01T03:59:34,31,3,First Bank,Access Bank,bank_transfer,168432.15,0.8623,0
7afc1461-ecc0-41b4-bbea-a8ea6908843f,2025-02-01T04:04:01,31,4,Access Bank,First Bank,ussd,103926.01,0.8532,0
96bbcc8c-4566-4687-ae5f-bd85299600c1,2025-02-01T04:13:34,31,4,First Bank,Opay,card,64505.48,0.7886,0
04945fe7-dde2-4946-abc7-5f3b14750c3d,2025-02-01T04:17:02,31,4,Zenith Bank,Moniepoint,mobile_money,21732.97,0.8818,0
22a57ffb-9d10-42ad-994f-7f383d2fb63d,2025-02-01T04:19:39,31,4,Stanbic IBTC,Moniepoint,card,15549.58,0.8911,1
9fb886b2-a662-4b92-8748-ffb3d0a96757,2025-02-01T04:20:48,31,4,Access Bank,Fidelity Bank,bank_transfer,39398.89,0.9358,0
8dca6314-bd9c-4428-b21e-62f096ecc779,2025-02-01T04:22:05,31,4,GTBank,Moniepoint,bank_transfer,19004.53,0.3518,1
fa8e2dec-4a4b-470c-80fb-89ee9e6557d0,2025-02-01T04:23:10,31,4,Fidelity Bank,UBA,card,10900.07,0.7163,0
283b2309-dd5a-406d-85a1-9bc9db0580c8,2025-02-01T04:27:04,31,4,GTBank,Opay,mobile_money,10645.86,0.8857,0
d68bc80f-9dd2-4036-a737-cac9242e3d71,2025-02-01T04:29:14,31,4,Opay,Zenith Bank,mobile_money,8999.08,0.7053,1
02d015c4-03e1-4f75-aac2-e720a1acbaf4,2025-02-01T04:29:50,31,4,Stanbic IBTC,Fidelity Bank,card,5906.39,0.7989,1
32d7e6c1-e178-4f77-8f92-8bc87ff59234,2025-02-01T04:30:56,31,4,GTBank,UBA,bank_transfer,62137.8,0.4785,0
173e13d9-fc32-4db4-b5d8-053130e423e1,2025-02-01T04:31:34,31,4,Access Bank,First Bank,bank_transfer,59973.24,0.8532,0
db2be1be-ba73-4eb2-999f-46ebbcb760a9,2025-02-01T04:34:14,31,4,GTBank,Kuda,card,213768.32,0.7767,0
4b8becda-aa99-46a3-bf01-b99c71dff6b1,2025-02-01T04:38:33,31,4,Kuda,Fidelity Bank,bank_transfer,223008.05,0.8451,0
8b588b2a-857f-40fc-a4df-41c315032119,2025-02-01T04:39:11,31,4,Moniepoint,Opay,bank_transfer,43558.76,0.8235,0
bd596155-884f-4a79-89ec-749cdc62e101,2025-02-01T04:40:00,31,4,Zenith Bank,Access Bank,card,14302.22,0.8208,0
e7df7aaa-d4a2-4890-8d42-01b8eb3a45a6,2025-02-01T04:41:14,31,4,Zenith Bank,Opay,bank_transfer,26821.37,0.9527,0
1aba0299-e2b4-4023-a191-c714df79e479,2025-02-01T04:41:45,31,4,Opay,First Bank,card,55085.52,0.7,0
28da8a86-735d-4009-98c4-eede2afbc48d,2025-02-01T04:45:22,31,4,First Bank,Kuda,bank_transfer,101529.89,0.728,1
0ac2991b-2ddf-4ad8-99bb-a7894b626757,2025-02-01T04:46:55,31,4,Zenith Bank,Stanbic IBTC,mobile_money,38363.5,0.8266,0
d773f98d-550c-4fe9-a54c-11d9f2e61828,2025-02-01T04:48:14,31,4,First Bank,Zenith Bank,ussd,17192.18,0.6574,0
fe2957eb-58da-4c7d-8901-da65e145d553,2025-02-01T04:50:31,31,4,First Bank,Zenith Bank,bank_transfer,43658.0,0.6574,0
ce972144-4d17-494c-9288-cbf5a6bd63a4,2025-02-01T04:50:42,31,4,Kuda,GTBank,bank_transfer,332623.19,0.7812,0
1550dfb5-d2c2-4d98-b623-8687ae32c43b,2025-02-01T04:51:58,31,4,Kuda,GTBank,mobile_money,23717.25,0.7812,1
11f32204-59c9-46c0-a008-6b78cf1ac476,2025-02-01T04:54:20,31,4,GTBank,Kuda,card,40172.5,0.7767,1
edbf0def-065b-4b4d-a95d-1dc86b92a4eb,2025-02-01T05:10:49,31,5,Kuda,GTBank,bank_transfer,156113.16,0.7812,0
dd5326f9-9a8a-406f-9d68-01739a5f9835,2025-02-01T05:11:38,31,5,Stanbic IBTC,GTBank,bank_transfer,43713.73,0.7198,1
28abdb2a-b007-45e5-b1de-84396dc689c0,2025-02-01T05:12:46,31,5,GTBank,First Bank,card,36112.83,0.8436,0
f6d6166f-a457-4328-8fd6-517d6b7c7ffa,2025-02-01T05:21:56,31,5,GTBank,Opay,ussd,15934.31,0.8857,0
20a2f616-4306-4d7d-bd0a-8481ae95c6df,2025-02-01T05:22:16,31,5,Stanbic IBTC,Fidelity Bank,bank_transfer,18164.73,0.7989,0
f5af07da-7c81-46fa-a3c5-6ac86c0a13da,2025-02-01T05:23:33,31,5,UBA,Opay,card,27086.81,0.7458,0
18502ca5-e163-4583-9da2-b8f141b12c82,2025-02-01T05:26:01,31,5,Access Bank,Fidelity Bank,bank_transfer,13060.8,0.9358,0
751e07ea-ea88-4d1f-9ea8-9fac1f9a33b3,2025-02-01T05:28:02,31,5,Moniepoint,Opay,bank_transfer,130971.47,0.8235,0
82010c62-f5f5-4b22-8e8f-a8e0284d82e5,2025-02-01T05:29:47,31,5,First Bank,Fidelity Bank,card,3988.57,0.9071,0
57817e5b-e783-4e2e-a7fc-de31d73e6c76,2025-02-01T05:32:36,31,5,Opay,GTBank,mobile_money,9776.75,0.8415,0
28173f9c-e9fa-4108-8d85-50bf23af2339,2025-02-01T05:34:56,31,5,First Bank,Zenith Bank,card,99999.62,0.6574,0
ac651eb4-d460-44be-80dd-cb1e784f515d,2025-02-01T05:37:00,31,5,Opay,Fidelity Bank,bank_transfer,24985.56,0.8698,0
d166e47f-154a-4f8b-8e2d-90cdbff5e70e,2025-02-01T05:39:28,31,5,Kuda,Zenith Bank,mobile_money,159321.15,0.8537,0
b84aa852-1606-4bf9-ae57-19d437b29510,2025-02-01T05:40:43,31,5,Kuda,First Bank,mobile_money,7569.41,0.9446,0
9ec26548-d285-40db-acf8-cfcdc45c2919,2025-02-01T05:41:35,31,5,GTBank,Moniepoint,mobile_money,28559.74,0.3518,1
688ce566-f932-420a-a9a1-c8424f8c2675,2025-02-01T05:46:52,31,5,Stanbic IBTC,Zenith Bank,bank_transfer,8843.18,0.9529,0
4a0385a0-119c-4dc3-8716-4173fa75c2a3,2025-02-01T05:46:58,31,5,Kuda,Fidelity Bank,mobile_money,36045.34,0.8451,0
d079fe4e-261b-447a-81e0-4baa2d701ddf,2025-02-01T05:51:20,31,5,Fidelity Bank,Access Bank,bank_transfer,43554.91,0.9248,0
06cf5048-8286-4a1d-9392-504056c36272,2025-02-01T05:53:02,31,5,Kuda,First Bank,ussd,304170.71,0.9446,1
3d46f965-04d3-4bba-a708-6b7843f2dc81,2025-02-01T05:53:56,31,5,Access Bank,UBA,bank_transfer,136786.05,0.892,0
548b73e4-3e84-49da-a725-3e11eaa00551,2025-02-01T05:55:30,31,5,First Bank,Kuda,mobile_money,125236.85,0.728,0
5ee1e9b0-8255-4d87-bd67-8d2166df523d,2025-02-01T05:55:47,31,5,Access Bank,Zenith Bank,mobile_money,37151.38,0.791,1
7aa77df7-c8b4-470e-92d2-cede3998b375,2025-02-01T05:56:31,31,5,Fidelity Bank,Stanbic IBTC,bank_transfer,18669.41,0.8758,0
67359f22-808f-499a-9417-d1059441b899,2025-02-01T05:56:51,31,5,Kuda,Moniepoint,bank_transfer,115915.48,0.8849,0
651a4d17-02d1-4996-92b5-7f030fca44c5,2025-02-01T05:59:33,31,5,Fidelity Bank,UBA,mobile_money,158724.87,0.7163,0
5ff16155-847e-4113-8ff7-7c0ceaeb9868,2025-02-01T06:12:51,31,6,GTBank,First Bank,ussd,54370.41,0.8436,1
efa5fccb-eb24-4b05-845a-ede243641b12,2025-02-01T06:13:50,31,6,Moniepoint,Kuda,card,22812.94,0.7651,0
084ec551-b609-4146-a67a-a6887bca7185,2025-02-01T06:13:54,31,6,First Bank,GTBank,card,20584.85,0.9018,0
f7ce282c-ba07-4f27-9779-2e2bbef6c14a,2025-02-01T06:16:11,31,6,Fidelity Bank,Access Bank,ussd,42995.52,0.9248,0
304e6c65-a0e5-46d8-a9be-9ddea4ab86aa,2025-02-01T06:22:59,31,6,Stanbic IBTC,Moniepoint,bank_transfer,147302.81,0.8911,0
5c0bd827-cd2b-4318-a9ae-f702bcf74f31,2025-02-01T06:23:00,31,6,Moniepoint,Opay,bank_transfer,86150.26,0.8235,0
2dc8f858-b5e2-4cd9-af76-bf19e3ce0749,2025-02-01T06:23:13,31,6,GTBank,UBA,bank_transfer,7345.16,0.4785,1
a6625fd3-5ac2-491a-8560-642f1414bfa6,2025-02-01T06:27:59,31,6,UBA,Kuda,bank_transfer,10194.3,0.99,0
c85175f2-1e48-4af8-9dbf-9e5ff7d9cda0,2025-02-01T06:29:38,31,6,Access Bank,Opay,card,84641.26,0.8517,1
5a61f5fd-437d-4aad-abdc-ae59105be086,2025-02-01T06:33:26,31,6,GTBank,Zenith Bank,ussd,23817.37,0.8287,0
eafa0f6e-fdc0-449d-b921-643e27ff70a8,2025-02-01T06:35:23,31,6,Fidelity Bank,Stanbic IBTC,bank_transfer,20053.95,0.8758,0
aaf407f7-0fe7-4149-bc7e-5368b1594847,2025-02-01T06:36:31,31,6,Moniepoint,Zenith Bank,mobile_money,4739.74,0.699,0
355dd512-28eb-4359-afac-dfb0ab22eb19,2025-02-01T06:37:49,31,6,Zenith Bank,Moniepoint,card,86019.54,0.8818,0
b003ac94-24ed-4914-92bc-b3cd5017d830,2025-02-01T06:37:50,31,6,Moniepoint,Stanbic IBTC,bank_transfer,51860.62,0.7739,0
c28fa16b-0aa6-4cb9-81bc-be59d296a12d,2025-02-01T06:38:45,31,6,Kuda,Access Bank,bank_transfer,30477.88,0.8885,0
8928bdd7-6707-4e18-82e0-6493647262c9,2025-02-01T06:40:42,31,6,GTBank,Moniepoint,card,224839.37,0.3518,1
eb70df59-349c-4a48-8b56-bd1524b2f9c0,2025-02-01T06:42:33,31,6,GTBank,Access Bank,mobile_money,551717.05,0.9232,1
0f0f1f93-2e17-444a-8cc1-b9b4de95a736,2025-02-01T06:46:39,31,6,Fidelity Bank,Moniepoint,bank_transfer,411058.09,0.7724,0
a6300c0b-1db0-4c6b-aad2-9baee3a57b84,2025-02-01T06:48:55,31,6,Moniepoint,Kuda,mobile_money,5560.26,0.7651,0
ca162031-12c3-46f1-a65e-fdbc79298141,2025-02-01T06:54:35,31,6,Kuda,UBA,bank_transfer,8723.48,0.8856,0
71d7e6f7-53ab-49bb-9bd6-76187f1f7b48,2025-02-01T06:54:38,31,6,Kuda,Access Bank,bank_transfer,373516.91,0.8885,1
6b2af3aa-769f-447a-b09b-ad47bcdb908b,2025-02-01T06:57:09,31,6,GTBank,UBA,card,72329.86,0.4785,0
8470f6c8-ce66-41cb-b7b6-51ee028bffb6,2025-02-01T06:59:20,31,6,UBA,Fidelity Bank,card,77190.3,0.99,0
85a121ff-0834-498e-bbd8-d18894072c0b,2025-02-01T07:00:04,31,7,Kuda,Access Bank,mobile_money,84375.44,0.8885,0
2d0e9522-1831-42a6-9ed5-d677b1701fd1,2025-02-01T07:07:32,31,7,First Bank,Zenith Bank,bank_transfer,200791.68,0.6574,1
5078229f-007f-4c6c-8ad5-446e254b6f5e,2025-02-01T07:07:35,31,7,Opay,Stanbic IBTC,bank_transfer,295978.05,0.9757,0
34084546-96ca-458e-bf9a-846d2b1bc0b8,2025-02-01T07:08:03,31,7,GTBank,Zenith Bank,mobile_money,220460.36,0.8287,0
efa8c7a7-2956-4c67-a6ff-b2a15ddc7abb,2025-02-01T07:08:42,31,7,UBA,Opay,mobile_money,8656.5,0.7458,0
9341c206-10da-4739-ad8d-2dd61f7b7f9e,2025-02-01T07:14:21,31,7,GTBank,Zenith Bank,ussd,60066.1,0.8287,1
ec3cabc5-b57c-42cd-b365-5423ed41d339,2025-02-01T07:15:45,31,7,Opay,UBA,mobile_money,39791.14,0.6327,1
6db97ff5-dc56-4776-a4c3-6ec2e2d5bb74,2025-02-01T07:24:39,31,7,Access Bank,Fidelity Bank,bank_transfer,105095.68,0.9358,0
347ea285-524e-4ad2-9b44-99e872e040c7,2025-02-01T07:28:48,31,7,First Bank,Fidelity Bank,bank_transfer,49645.82,0.9071,0
86b55a1d-8472-4864-ae2c-cdd153942509,2025-02-01T07:31:13,31,7,Kuda,UBA,bank_transfer,11405.11,0.8856,0
70425e95-8cc3-4604-83d5-ca0b140566c3,2025-02-01T07:32:15,31,7,Stanbic IBTC,GTBank,card,64680.46,0.7198,0
3d62819e-47f3-4c33-9fd3-c6e686c63934,2025-02-01T07:32:42,31,7,Kuda,Access Bank,ussd,86354.93,0.8885,0
224fc40e-cdb6-45b5-8085-ac158c90bb4d,2025-02-01T07:32:44,31,7,GTBank,Kuda,mobile_money,44904.43,0.7767,0
0d527c98-f364-40d9-87ca-5574d7092af4,2025-02-01T07:33:10,31,7,First Bank,Stanbic IBTC,bank_transfer,99474.55,0.8208,0
f6285e40-b9cf-483f-8358-d08134450610,2025-02-01T07:33:57,31,7,Zenith Bank,Fidelity Bank,bank_transfer,26089.09,0.99,0
50ee5ecc-63c8-4be8-8dd0-0e0697e235c3,2025-02-01T07:36:31,31,7,Stanbic IBTC,First Bank,bank_transfer,19933.71,0.8607,0
7b278592-b040-42d3-8cbf-421b7fc28e50,2025-02-01T07:40:49,31,7,Fidelity Bank,Moniepoint,bank_transfer,25214.43,0.7724,0
4edb5282-674f-4777-a66b-d893ec506267,2025-02-01T07:40:51,31,7,Opay,Fidelity Bank,bank_transfer,65456.45,0.8698,0
19cb5e46-6c12-4f19-8104-f95536b4aa49,2025-02-01T07:42:32,31,7,Kuda,Zenith Bank,bank_transfer,120365.46,0.8537,0
1eb46d3b-d841-46ac-ab4f-9efbb4d1880b,2025-02-01T07:43:48,31,7,Stanbic IBTC,GTBank,mobile_money,131359.42,0.7198,0
83a2492c-6622-4e1a-84a3-c8c4f0af2016,2025-02-01T07:55:07,31,7,Access Bank,First Bank,ussd,43570.95,0.8532,0
1c093b82-44cb-4cf6-8e24-1f2927219bbb,2025-02-01T07:58:20,31,7,Opay,Stanbic IBTC,bank_transfer,25214.43,0.9757,0
1e06c08f-f2f7-4da4-9d32-fb8a9578843b,2025-02-01T08:01:38,31,8,First Bank,GTBank,ussd,92807.98,0.9018,0
953491f5-ba9c-4c3f-aac5-654353ef0637,2025-02-01T08:05:22,31,8,First Bank,UBA,card,41112.04,0.8132,0
f08d8ecc-37d5-4426-af68-949fb6d994d4,2025-02-01T08:06:54,31,8,Access Bank,Kuda,bank_transfer,118456.26,0.99,0
f60ec985-4e7c-465e-9b56-11f93afa1887,2025-02-01T08:08:05,31,8,Access Bank,GTBank,bank_transfer,29993.06,0.9461,0
3f316aa1-fb6f-4d47-8238-de26e4d38fc7,2025-02-01T08:08:49,31,8,First Bank,Access Bank,bank_transfer,40636.23,0.8623,0
50572c2d-9777-4e1f-a6ae-d37b659fba2e,2025-02-01T08:15:18,31,8,Stanbic IBTC,Kuda,bank_transfer,9470.11,0.8171,0
cf075002-9458-47a0-9a63-b0c3ac2eb806,2025-02-01T08:18:46,31,8,Opay,Stanbic IBTC,bank_transfer,41989.62,0.9757,0
f02df575-4eff-4434-a7dc-ec1dd50f4b19,2025-02-01T08:21:47,31,8,Kuda,Access Bank,mobile_money,18283.17,0.8885,0
ece52d51-daf9-48c5-b674-077afc8ba22c,2025-02-01T08:22:00,31,8,Fidelity Bank,First Bank,card,28550.94,0.6739,0
edb72e18-de3c-4cfa-a7fe-f32c1ae5ed35,2025-02-01T08:24:19,31,8,Stanbic IBTC,Access Bank,bank_transfer,1900.95,0.7902,0
6898cb23-25b4-4c5a-b06d-0d67201a8713,2025-02-01T08:25:09,31,8,Moniepoint,Access Bank,bank_transfer,106488.19,0.99,0
524af59b-3bc8-4cc5-8ddd-3c6f6cf3d187,2025-02-01T08:26:08,31,8,Kuda,Opay,bank_transfer,95141.11,0.7677,0
9b83c937-adbe-4e92-9eb2-fcaa98370c81,2025-02-01T08:29:20,31,8,GTBank,First Bank,card,12616.11,0.8436,0
171cf636-e523-463c-9846-e30a37328293,2025-02-01T08:33:35,31,8,Zenith Bank,UBA,mobile_money,93254.76,0.7431,0
ce4a7635-2c6c-4b91-86df-af7dc87208ef,2025-02-01T08:34:01,31,8,GTBank,Zenith Bank,bank_transfer,64305.77,0.8287,1
ac6479bd-006b-47b0-8557-a34a8dff4cc2,2025-02-01T08:34:17,31,8,First Bank,Moniepoint,card,102655.89,0.8055,0
b0bb4732-dc55-4ac7-b306-78bcf14d34ca,2025-02-01T08:35:30,31,8,Moniepoint,Kuda,bank_transfer,33592.86,0.7651,0
27bd4335-66e8-4b24-b827-c155526f4484,2025-02-01T08:36:43,31,8,Opay,Kuda,mobile_money,86958.05,0.8806,0
29b776f6-dc17-49cc-ab7d-cddefcc740b7,2025-02-01T08:38:05,31,8,Stanbic IBTC,UBA,bank_transfer,26186.03,0.9627,0
764441ea-df61-4f25-a0de-f7712a64a10e,2025-02-01T08:42:12,31,8,Opay,Zenith Bank,bank_transfer,87984.76,0.7053,0
fe195575-a026-4af8-b05b-b00d4b22b0f4,2025-02-01T08:43:09,31,8,Stanbic IBTC,Access Bank,card,144786.48,0.7902,1
9c6a7129-e38b-4e67-b221-aa12390a5b66,2025-02-01T08:45:48,31,8,Access Bank,GTBank,bank_transfer,88747.9,0.9461,0
927eebc4-7a8d-4ad3-9f03-3b3087a3fb7c,2025-02-01T08:47:55,31,8,First Bank,Opay,card,22816.92,0.7886,0
89dd2d2f-d172-4e23-af9d-98fcca106ff6,2025-02-01T08:48:44,31,8,First Bank,UBA,bank_transfer,36345.72,0.8132,1
74d9ae89-507b-49b6-afdf-0e7ded88e0c1,2025-02-01T08:50:15,31,8,GTBank,Zenith Bank,mobile_money,29885.96,0.8287,1
e3f302d0-5f21-4ba2-9016-f08b913df498,2025-02-01T08:50:50,31,8,Moniepoint,Opay,bank_transfer,25245.88,0.8235,1
d44afdde-7afd-4081-a466-7f7056336f85,2025-02-01T08:51:25,31,8,Zenith Bank,Fidelity Bank,mobile_money,42580.55,0.99,0
50aa3368-4493-46ab-afea-4e6ea4db76d4,2025-02-01T08:53:57,31,8,First Bank,Fidelity Bank,bank_transfer,22507.51,0.9071,0
24d76d13-15e2-4bf2-92bc-8db87918cd75,2025-02-01T08:59:27,31,8,Kuda,First Bank,card,26631.8,0.9446,0
0c123d6e-93a2-46da-9421-fb85e6412a6a,2025-02-01T09:00:06,31,9,Stanbic IBTC,Fidelity Bank,bank_transfer,329181.93,0.7989,1
fdadc7a5-07ac-4f99-b886-3ec66769c47a,2025-02-01T09:04:29,31,9,GTBank,Zenith Bank,ussd,195703.15,0.8287,1
9b92411c-655b-4227-a300-e47404a9b572,2025-02-01T09:14:37,31,9,Zenith Bank,UBA,bank_transfer,169220.7,0.7431,0
0292f9b4-d02c-425d-bbea-cc54db27eef2,2025-02-01T09:15:20,31,9,Stanbic IBTC,Access Bank,bank_transfer,66437.53,0.7902,1
857f72e7-ef11-4a6c-a2e9-2d43ffcc2903,2025-02-01T09:15:29,31,9,Stanbic IBTC,Access Bank,card,17043.54,0.7902,0
4f816d11-3441-411e-9c69-ac49769784f1,2025-02-01T09:16:04,31,9,UBA,Opay,ussd,39374.2,0.7458,0
ffbda08c-04a0-44c0-8dd6-f9d6360b3519,2025-02-01T09:16:17,31,9,First Bank,Stanbic IBTC,bank_transfer,25719.0,0.8208,0
2312271f-e55b-4c65-90ae-41e41a6ad169,2025-02-01T09:16:42,31,9,Stanbic IBTC,Opay,bank_transfer,24988.25,0.7368,0
8849b022-4668-4ed7-a263-322fcc6a7c1c,2025-02-01T09:16:43,31,9,GTBank,UBA,card,102723.88,0.4785,0
53e84f51-33a0-427c-afee-3ce52339a91b,2025-02-01T09:22:55,31,9,Zenith Bank,Access Bank,card,75480.36,0.8208,0
01d39216-2f82-4fd6-93ae-22403573fdb6,2025-02-01T09:23:31,31,9,Fidelity Bank,GTBank,ussd,61430.16,0.9687,0
3d0fc4c0-a6d3-4bf9-8d25-79be687885e4,2025-02-01T09:25:01,31,9,Fidelity Bank,GTBank,mobile_money,11925.27,0.9687,0
cb178f8a-0f59-4c1a-a657-7578a1fa03a3,2025-02-01T09:26:47,31,9,First Bank,GTBank,ussd,9197.16,0.9018,0
b5704f48-b206-4888-9396-687bf9afe2fb,2025-02-01T09:29:33,31,9,Opay,Moniepoint,ussd,14880.51,0.6828,1
5361f18d-f479-4860-bd4d-2e5aae6083d2,2025-02-01T09:29:33,31,9,Kuda,Moniepoint,mobile_money,21452.31,0.8849,0
593e285f-e4c1-4c90-96e9-cc7c9b2cc6b2,2025-02-01T09:30:45,31,9,Kuda,Stanbic IBTC,mobile_money,22269.28,0.8457,0
5fdc70ee-224a-45d1-adb6-bbd8125d0ae6,2025-02-01T09:31:23,31,9,Access Bank,Fidelity Bank,bank_transfer,23083.36,0.9358,0
463b0984-87fd-4606-abf5-d26748a1ebd4,2025-02-01T09:35:53,31,9,GTBank,Opay,card,10683.63,0.8857,0
297f2c38-22e8-45e8-92b0-71bbb8948faf,2025-02-01T09:35:59,31,9,Moniepoint,Access Bank,bank_transfer,28823.86,0.99,1
bc678944-81f3-4527-b3a9-10e0034cc932,2025-02-01T09:38:31,31,9,First Bank,Kuda,bank_transfer,67006.29,0.728,0
0f6ce9bf-fe7e-4362-8a89-b0f0105291d3,2025-02-01T09:40:23,31,9,Moniepoint,Stanbic IBTC,card,21066.19,0.7739,0
2fad2730-a875-4ccd-87f4-3b2343e28232,2025-02-01T09:40:45,31,9,GTBank,Access Bank,card,175906.48,0.9232,0
0b9b3034-ebc8-4615-9e00-2ff3759ceae1,2025-02-01T09:41:10,31,9,Opay,Zenith Bank,mobile_money,116332.35,0.7053,0
51c8709f-46f5-4bca-84eb-e955966539d0,2025-02-01T09:47:51,31,9,First Bank,Fidelity Bank,bank_transfer,88175.96,0.9071,0
10256c82-aeb7-4f36-9d05-5cc9ade73358,2025-02-01T09:51:21,31,9,Opay,GTBank,bank_transfer,28906.04,0.8415,0
c75891e8-6f7b-49f7-9cbf-4a556a2d96e1,2025-02-01T09:52:21,31,9,Zenith Bank,Access Bank,card,42321.83,0.8208,0
cc11161b-8b02-493b-a88b-1f2ac080fd64,2025-02-01T09:52:40,31,9,UBA,Access Bank,mobile_money,82810.19,0.7789,0
76210de1-d5f7-45ae-a6bd-f44b823c128c,2025-02-01T09:55:07,31,9,Stanbic IBTC,First Bank,bank_transfer,289827.02,0.8607,0
23966b83-5cd1-4b22-b0e8-b2fa4fc34759,2025-02-01T09:56:04,31,9,GTBank,Zenith Bank,bank_transfer,219898.96,0.8287,0
6d40d05c-3f00-4578-be91-07002aef85a8,2025-02-01T10:02:06,31,10,GTBank,Access Bank,bank_transfer,52133.75,0.9232,0
98c0ca0d-d2ba-478f-b254-79c6091dc857,2025-02-01T10:02:23,31,10,Moniepoint,First Bank,bank_transfer,69040.49,0.9034,0
f7c8d75b-3b20-4497-a10a-659d2da2af41,2025-02-01T10:09:00,31,10,Fidelity Bank,Stanbic IBTC,ussd,61548.97,0.8758,0
f5aab632-3c8e-49fa-b653-1ff92d51437b,2025-02-01T10:10:57,31,10,Moniepoint,Fidelity Bank,card,60600.05,0.7415,0
4e4c25c2-f258-4b1b-b9dc-f9bd3d7a492a,2025-02-01T10:12:35,31,10,Kuda,Opay,card,123874.91,0.7677,0
ddc8b5c2-d7b4-4ea5-8b1f-d61dc2c1da39,2025-02-01T10:16:00,31,10,Kuda,Fidelity Bank,card,12671.7,0.8451,0
4fb62986-097e-4989-ac84-c83a21775903,2025-02-01T10:16:15,31,10,Stanbic IBTC,UBA,bank_transfer,27298.01,0.9627,0
21f03a41-6d26-4f9a-afb6-65521b038ab9,2025-02-01T10:19:06,31,10,Fidelity Bank,Moniepoint,bank_transfer,39179.27,0.7724,0
c6a22085-38cb-405e-ae3a-1f32d70b1463,2025-02-01T10:19:34,31,10,Opay,Moniepoint,bank_transfer,140616.19,0.6828,1
7f0f6ba8-12c2-4f8a-ab68-2bb2a471f0a6,2025-02-01T10:20:57,31,10,Kuda,UBA,card,17995.78,0.8856,0
8e6a55eb-e177-47be-81ec-29f5ac18ab42,2025-02-01T10:24:33,31,10,Moniepoint,GTBank,bank_transfer,124073.89,0.8916,0
66849b64-34e2-41b8-b606-9f22b6f23b07,2025-02-01T10:32:13,31,10,Moniepoint,Access Bank,bank_transfer,91267.66,0.99,0
e1e41ca4-ad82-4395-8f1a-aecb133e750a,2025-02-01T10:38:01,31,10,Moniepoint,Fidelity Bank,bank_transfer,27121.55,0.7415,0
3650bd70-dcd3-476f-b956-6917ce140830,2025-02-01T10:38:16,31,10,Access Bank,Kuda,bank_transfer,103861.72,0.99,0
b049ec0b-6ac5-4227-854a-19dbb91ece46,2025-02-01T10:40:31,31,10,First Bank,UBA,bank_transfer,47307.71,0.8132,1
